year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q064,arid
2013,2,,25.0,2.0,11.0,1.0,,22.0,,5.0,,,72.0,6.0,,216.0,,,,,,,,,20002652092
2013,5,,1.0,1.0,,,,,,2.0,,,2.0,,,2.0,2.0,,,,,,,,50000007840
2013,9,,48.0,6.0,,,,20.0,11.0,,2.0,7.0,3.0,4.0,,238.0,,,,,,,,,90000276579
2013,2,,6.0,,,,,43.0,,,,1.0,2.0,,,29.0,,,,,,,,,20002239288
2013,5,,1.0,,,,,9.0,,2.0,1.0,,4.0,,4.0,38.0,,,,,,,,,50000024563
2013,1,,16.0,,,,,12.0,3.0,2.0,,,47.0,4.0,1.0,276.0,,,,,,,,,10000705106
2013,7,,85.0,5.0,25.0,,,,,,,,,6.0,,120.0,,,,,,,,,722-3157857
2013,5,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,50000068460
2013,1,,1.0,,,,,6.0,,,,,1.0,,1.0,470.0,,,,,,,,,10000702165
2013,7,,1.0,,,,,,,,,,,,,,,,,,,,,,725-1629231
2013,3,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,30000058281
2013,3,,1.0,,,,,2.0,7.0,4.0,,3.0,6.0,,2.0,130.0,,,,,1.0,,,,30000005716
2013,3,,1.0,,,,,17.0,,1.0,,,,,,29.0,,,,,,,,,30000000609
2013,7,,16.0,1.0,2.0,,,,1.0,,,,,,,17.0,,,,,,,,,71146500007
2013,5,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,50000022769
2013,1,,3.0,,,,,7.0,,2.0,,,,,,18.0,,,,,,,,,10000702457
2013,7,,2.0,,469.0,2.0,,,9.0,,,,,,2.0,85.0,,,,,,,,,726-2049351
2013,5,,4.0,,,,,,,,,,,,,,,,,,,,,,50000007217
2013,3,,2.0,1.0,,,,6.0,,1.0,,,1.0,1.0,,3.0,,,,,,,,,30000058387
2013,3,,9.0,4.0,,,,85.0,,1.0,,,17.0,1.0,,96.0,,,,,,,,,30000058647
2013,7,,1.0,,,,,,,,,,,,,25.0,,,,,,,,,71705700001
2013,3,,4.0,1.0,,,,,,,,,,1.0,,18.0,,,,,,,,,30000057378
2013,9,,517.0,60.0,,,,,,42.0,,3.0,,18.0,,85.0,,1.0,,,,,,,90000546571
2013,2,,1.0,,,,,9.0,1.0,2.0,,3.0,15.0,,,111.0,,,,,2.0,,,,20001445943
2013,3,,5.0,,,,,16.0,,2.0,,,7.0,1.0,,69.0,,,,,,,,,30000058302
2013,1,,12.0,,,,,5.0,,,,,3.0,,,28.0,,,,,,,,,10000706947
2013,1,,7.0,,,,,4.0,,,,,,,,7.0,,,,,,,,,10000001750
2013,2,,2.0,,,,,3.0,,1.0,,,1.0,,,60.0,,17.0,,1.0,1.0,,,,20000374653
2013,1,,3.0,,,,,7.0,,1.0,,2.0,1.0,,,57.0,1.0,,,,,,,,10000012333
2013,1,,22.0,11.0,,,,6.0,,,2.0,,2.0,2.0,,37.0,,,,,,,,,10000024739
2013,9,,512.0,58.0,6.0,,,377.0,94.0,6.0,1.0,4.0,1.0,22.0,1.0,806.0,,,,,,,,,90000804963
2013,3,,6.0,1.0,,,,21.0,,,,,2.0,1.0,,14.0,,,,,,,,,30000090213
2013,1,,12.0,,,,,,,1.0,,,,,,93.0,,,,,,,,,10000020218
2013,2,,7.0,2.0,,,,7.0,,2.0,,,,4.0,,32.0,,,,,1.0,,,,20003221468
2013,3,,1.0,,,,,23.0,,,,,1.0,,,5.0,,,,,,,,,30000020741
2013,5,,27.0,1.0,,,,,6.0,,,,,,,,,,,,,,,,50000068579
2013,7,,13.0,1.0,,,,,,,,,,1.0,,4.0,,,,,,,,,77702900008
2013,3,,1.0,,,,,17.0,1.0,,,,1.0,,4.0,72.0,,,,,,,,,30000026634
2013,1,,1.0,,,,,,1.0,,,,,,1.0,59.0,,,,,,,,,10000703835
2013,3,,32.0,5.0,,,,14.0,,,,,,,,4.0,,,,,,,,,30000019416
2013,7,,47.0,5.0,9.0,,,,,,,,,3.0,,48.0,,,,,,,,,77082200001
2013,9,,282.0,41.0,,,,,14.0,6.0,,5.0,,28.0,3.0,1096.0,,,,,,,,,90000075633
2013,3,,8.0,1.0,,,,7.0,1.0,,,,,,1.0,56.0,,,,,,,,,30000034803
2013,2,,2.0,1.0,,,,,,,,,,,,24.0,,,,,,,,,20000831576
2013,5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,50000000176
2013,3,,1.0,1.0,,,,5.0,,1.0,,,,1.0,,65.0,,,,,2.0,,,,30000015310
2013,3,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,30000034253
2013,7,,1.0,,,,,,,,,,,,,2.0,,,,,4.0,,,,703-0286025
2013,1,,1.0,,,,,,3.0,,,,,,,,,,,,4.0,,,,10000004246
2013,3,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,30000058822
2013,7,,12.0,4.0,,,,1.0,66.0,,,1.0,28.0,7.0,,34.0,,,,,,,,,791-2006136
2013,3,,3.0,,,,,13.0,,8.0,,,,,,46.0,,,,,,,,,30000027078
2013,1,,10.0,,4.0,2.0,,8.0,,,,86.0,,,,306.0,,,,,,,,,10000708186
2013,3,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,30000005866
2013,7,,4.0,,,,,,,,,,,,,,,,,,,,,,787-0691650
2013,7,,110.0,4.0,22.0,,,,,,,,,1.0,,268.0,,,,,,,,,726-0707492
2013,7,,4.0,,2.0,1.0,,,17.0,,,2.0,,,,,,,,,,,,,788-0209429
2013,1,,1.0,,,,,,,,,,,,,5.0,,,,,,,,,10000705798
2013,7,,23.0,2.0,4.0,1.0,,,,,,,,,,148.0,,,,,,,,,742-1720343
2013,3,,3.0,1.0,,,,1.0,,,,,1.0,,,17.0,,,,,,,,,30000058689
2013,7,,2.0,,,,,,,2.0,,85.0,,,,4.0,,,,,,,,,77929000008
2013,5,,3.0,,,,,,10.0,,,,,,,3.0,,,,,,,,,50000012525
2013,1,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,10000023730
2013,5,,9.0,2.0,,,,5.0,2.0,,,,,3.0,,,,,,,,,,,50000067297
2013,1,,1.0,,,,,6.0,,1.0,,,,,,11.0,,,,,,,,,10000000866
2013,3,,1.0,,,,,2.0,,,,,,,,7.0,,,,,,,,,30000058296
2013,3,,1.0,,,,,,,,,,,,,22.0,,,,,,,,,30000008405
2013,9,,108.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,911-3399725
2013,2,,2.0,1.0,,,,26.0,4.0,2.0,,,10.0,,10.0,164.0,,,,,4.0,,,,20002353595
2013,3,,1.0,,,,,,,,,,,,,23.0,,,,,,,,,30000030696
2013,3,,3.0,,,,,31.0,,1.0,,,2.0,1.0,,123.0,,,,,,,,,30000090227
2013,9,,359.0,35.0,,,,10.0,5.0,26.0,8.0,12.0,4.0,33.0,45.0,4157.0,,,,,,,,,90000233031
2013,1,,2.0,,,,,5.0,,,,,,1.0,,27.0,,,,,,,,,10000708575
2013,7,,5.0,1.0,9.0,,,,,,,,,,,854.0,,,,,,,,,758-2200634
2013,7,,1.0,,,,,,,,,,,,,,,,,,,,,,752-1845409
2013,3,,118.0,5.0,59.0,10.0,,,,1.0,,112.0,,,,423.0,,,,,,,,,354-2024584
2013,2,,2.0,,,,,1.0,,,,,,1.0,,7.0,,,,,,,,,20002044811
2013,1,,2.0,,,,,5.0,,1.0,,2.0,1.0,,3.0,35.0,,,,,,,,,10000014564
2013,3,,10.0,2.0,,,,1.0,,,,,4.0,2.0,,5.0,,,,,,,,,30000058516
2013,7,,1.0,,,,,,,,,1.0,,,,70.0,,,,,,,,,775-2791828
2013,1,,1.0,,,,,1.0,,,,41.0,,,,17.0,,,,,,,,,10000717978
2013,1,,141.0,9.0,4.0,,,6.0,,,,1.0,6.0,4.0,,171.0,5.0,,,,,,,,10000023216
2013,5,,1.0,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,50000060056
2013,7,,23.0,2.0,39.0,,,7.0,13.0,,,,,1.0,3.0,6523.0,,,,,,,,,705-0402708
2013,1,,1.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,10000023926
2013,2,,21.0,4.0,,,,21.0,,,,,,4.0,1.0,61.0,,,,,,,,,20000365325
2013,5,,2.0,,,,,,,,,,,,,15.0,,,,,,,,,50000068558
2013,1,,1.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,10000718043
2013,1,,3.0,1.0,,,,2.0,,3.0,,21.0,111.0,2.0,,154.0,,,,,3.0,,,,10000013879
2013,7,,1.0,,,,,,,,,,,,,,,,,,,,,,765-0763054
2013,7,,8.0,,8.0,,,,,,,,,,,6.0,,,,,,,,,722-3665409
2013,2,,11.0,1.0,,,,1.0,,,,,1.0,,,10.0,,,,,,,,,20000748665
2013,5,,3.0,,,,,,,,,,,,,,,,,,,,,,50000067625
2013,3,,3.0,,,,,2.0,1.0,1.0,,,,,,12.0,,,,,5.0,,,,30000015809
2013,1,,1.0,,,,,3.0,1.0,4.0,1.0,1.0,,,,47.0,,,,,,,,,10000015429
2013,3,,5.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,8.0,,,,,,,,,30000058577
2013,7,,6.0,,,1.0,,,,,,,,,,7.0,,,,,,,,,71461400001
2013,3,,9.0,1.0,,,,17.0,1.0,,,,,,,31.0,,,,,,,,,30000035006
2013,9,,144.0,22.0,,,,3.0,,4.0,2.0,,1.0,14.0,,31.0,,,,,,,,,90000676656
2013,7,,65.0,2.0,84.0,5.0,,,,,,,,,,4968.0,,,,,,,,,726-2261031
2013,7,,1.0,,,,,,,,,,,,,28.0,,,,,,,,,720-8303184
2013,1,,4.0,1.0,,,,10.0,3.0,,,,7.0,,,138.0,,,,,1.0,,,,10000022311
2013,3,,8.0,2.0,,,,7.0,,,,,1.0,4.0,,5.0,,,,,,,,,30000001331
2013,3,,2.0,,,,,10.0,,,,,,1.0,1.0,62.0,,,,,,,,,30000005615
2013,3,,1.0,1.0,,,,5.0,,,,,1.0,,,16.0,,,,,,,,,30000058648
2013,1,,3.0,,,,,53.0,,1.0,24.0,,,,,18.0,,,,,,,,,10000015974
2013,1,,1.0,,,,,,2.0,,,14.0,4.0,,,13.0,,,,,,,,,10000015359
2013,1,,61.0,9.0,3.0,,,6.0,,,,,,2.0,,22.0,,,,,,,,,10000018606
2013,5,,8.0,,,,,,,1.0,,,,,,,,,,,,,,,50000068452
2013,3,,1.0,,,,,,,,,,,,,,,,,,,,,,30000026511
2013,2,,2.0,,,,,8.0,,1.0,,,3.0,,,36.0,,,,,,,,,20001836701
2013,3,,2.0,1.0,,,,8.0,,1.0,,,,1.0,,83.0,,,,,,,,,30000058164
2013,7,,2.0,,,,,,,,,,,,,14.0,,,,,,,,,71803100007
2013,3,,5.0,,,,,12.0,8.0,4.0,,2.0,,1.0,1.0,138.0,,,,,1.0,,,,30000011444
2013,2,,16.0,5.0,,,,2.0,,5.0,,,6.0,1.0,1.0,50.0,,,,,,,,,20000405959
2013,3,,1.0,,,,,3.0,,,,,1.0,,,2.0,,,,,,,,,30000057510
2013,3,,2.0,,,,,13.0,2.0,,2.0,3.0,28.0,,,162.0,,,,,1.0,,,,30000000110
2013,5,,1.0,,,,,3.0,11.0,,,,,,,16.0,,,,,,,,,50000005612
2013,1,,2.0,,,,,3.0,1.0,2.0,,1.0,1.0,,,68.0,,,,,,,,,10000024604
2013,5,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,50000006178
2013,2,,1.0,,,,,4.0,,,,6.0,,,,41.0,,3.0,,,,,,,20000187947
2013,3,,1.0,,,,,3.0,,,,,,,1.0,42.0,,,,,,,,,30000006137
2013,2,,1.0,,,,,2.0,,,1.0,,1.0,,,21.0,,,,,,,,,20003532641
2013,7,,20.0,2.0,3.0,,,,,,,,,,,47.0,,,,,,,,,736-4176531
2013,9,,6940.0,1139.0,619.0,5.0,4.0,7882.0,151.0,25.0,,2334.0,819.0,428.0,1595.0,43220.0,,,,,,3.0,,,90000852218
2013,5,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,50000068485
2013,7,,3.0,,24.0,,,,,,,,,,2.0,110.0,,2.0,,,,,,,704-3212636
2013,3,,2.0,,,,,1.0,,,1.0,,1.0,,,6.0,,,,,,,,,30000015734
2013,1,,2.0,1.0,,,,10.0,1.0,2.0,,56.0,6.0,1.0,,119.0,,,,,,,,,10000015435
2013,5,,15.0,2.0,,,,,,2.0,,,,,,14.0,,,,,,,,,50000060784
2013,9,,46.0,18.0,,,,,,,,,,2.0,,,,,,,,,,,90002980209
2013,3,,1.0,,,,,3.0,,,,,,,,3.0,,,,,,,,,30000005873
2013,9,,677.0,261.0,,,,42.0,,11.0,,,5.0,86.0,,311.0,,,,,,,,,90000063069
2013,7,,17.0,,7.0,,,,,,,,,,,41.0,,,,,,,,,733-0633741
2013,7,,2.0,,,,,,,,,,,,,,,,,,,,,,739-1968140
2013,3,,3.0,,,,,1.0,,1.0,,,,,,11.0,,,,,,,,,30000026451
2013,7,,32.0,,31.0,2.0,,,,,,11.0,,2.0,,50.0,,,,,,,,,726-4030355
2013,9,,45.0,3.0,,,,76.0,4.0,18.0,2.0,13.0,48.0,5.0,23.0,730.0,,,,,,,,,90000601050
2013,3,,1.0,,,,,1.0,,,,,,,1.0,14.0,,,,,,,,,30000017327
2013,3,,1.0,1.0,,,,12.0,,7.0,,1.0,2.0,,,65.0,,,,,,,,,30000015091
2013,9,,190.0,9.0,142.0,,,2.0,43.0,2.0,,,,5.0,27.0,9263.0,,,,,,,,,90000146672
2013,2,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,20000105071
2013,1,,2.0,,1.0,,,4.0,,,,,2.0,,,26.0,,,,,,,,,10000703218
2013,7,,2.0,,,,,,,,,,,,,,,,,,,,,,77310100001
2013,3,,1.0,,,,,10.0,,,,,,1.0,,29.0,,,,,,,,,30000058713
2013,3,,1.0,,,,,1.0,,2.0,,3.0,,,,60.0,,,,,17.0,,,,30000000324
2013,1,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,10000700416
2013,9,,3548.0,945.0,,,,627.0,,29.0,,,41.0,196.0,3.0,1391.0,,,,,,,,,90004114567
2013,3,,1.0,,,,,,,,,,,1.0,,9.0,,,,,,,,,326-3322936
2013,3,,1.0,,,,,1.0,1.0,1.0,,,,,,26.0,,,,,,,,,30000034222
2013,5,,2.0,,,,,,,,,,,,,,,,,,,,,,50000068459
2013,7,,4.0,1.0,5.0,,1.0,1.0,48.0,,,14.0,,,2.0,222.0,,,,,,,,,784-1564935
2013,3,,42.0,,1.0,,,18.0,,,,,,1.0,,41.0,,,,,,,,,30000017308
2013,2,,8.0,,,,,12.0,,2.0,,,1.0,1.0,2.0,37.0,,,,,,,,,20002860440
2013,1,,2.0,,,,,3.0,,,,,,,,33.0,,,,,,,,,10000023797
2013,3,,37.0,6.0,,,,,,,,,,,,,,,,,,,,,345-4889921
2013,7,,1.0,,,,,,1.0,,,,,,,8.0,,,,,,,,,77734800004
2013,2,,15.0,2.0,,,,134.0,,11.0,,20.0,19.0,1.0,1.0,214.0,,,,,1.0,,,,20001007846
2013,1,,5.0,1.0,,,,35.0,,,,,44.0,1.0,,29.0,,,,,,,,,10000708059
2013,1,,385.0,102.0,41.0,,,35.0,43.0,3.0,,199.0,82.0,20.0,8.0,556.0,,,,,,,,,10000715953
2013,3,,25.0,2.0,,,,2.0,,,3.0,,,2.0,,32.0,,,,,,,,,30000018355
2013,3,,3.0,,,,,,,,,,,,,,,,,,,,,,30000058186
2013,1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,10000704247
2013,3,,2.0,1.0,,,,4.0,,2.0,,,4.0,,,45.0,,,,,,,,,30000057942
2013,3,,5.0,,,,,9.0,,5.0,,2.0,,1.0,,62.0,,,,,,,,,30000027119
2013,3,,6.0,1.0,,,,3.0,,,,,,,,104.0,,,,,,,,,30000058640
2013,5,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,50000068301
2013,1,,1.0,,,,,5.0,,1.0,,,,1.0,,28.0,,,,,,,,,10000703879
2013,7,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,776-0629353
2013,5,,2.0,,,,,,,,,,,,,,,,,,,,,,50000068493
2013,1,,1.0,,,,,16.0,,3.0,2.0,,,1.0,,282.0,,2.0,,,,,,,10000001770
2013,3,,3.0,,,,,1.0,,,,1.0,,,,46.0,,,,,,,,,30000057135
2013,1,,37.0,7.0,,,,2.0,,6.0,,,5.0,4.0,,27.0,,,,,,,,,10000024719
2013,7,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,727-3095238
2013,7,,4.0,,,,,,1.0,,,,,,,75.0,,,,,1.0,,,,71910500003
2013,3,,2.0,,,,,12.0,,4.0,,,5.0,1.0,,25.0,,,,,,,,,30000035412
2013,1,,6.0,2.0,,,,111.0,,,,,1.0,,,8.0,,,,,,,,,10000715954
2013,7,,11.0,1.0,67.0,2.0,,3.0,96.0,,,,,,,2174.0,,,,,,,,,720-8745846
2013,3,,1.0,,,,,4.0,,4.0,,,,,,38.0,,,,,,,,,30000057377
2013,3,,1.0,,,,,3.0,2.0,1.0,,,8.0,,,29.0,,,,,2.0,,,,30000090283
2013,3,,3.0,,,,,3.0,,1.0,,,,,,36.0,,,,,,,,,30000008660
2013,7,,5.0,,4.0,1.0,,,7.0,,,97.0,,2.0,,78.0,,,,,,,,,783-0171636
2013,5,,5.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,50000000566
2013,2,,1.0,1.0,,,,,,,,,,1.0,,16.0,,,,,,,,,20003402575
2013,7,,1.0,,,,,,,,,,,,,12.0,,,,,2.0,,,,726-1117897
2013,3,,4.0,,,,,9.0,,5.0,,,1.0,,,18.0,,,,,,,,,30000026218
2013,5,,2.0,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,,50000063958
2013,3,,1.0,,,,,3.0,,1.0,,1.0,,,,19.0,,,,,,,,,30000030364
2013,3,,11.0,2.0,,,,31.0,,1.0,,,,,2.0,116.0,,,,,,,,,30000003076
2013,3,,25.0,,1.0,1.0,,5.0,,,,,,1.0,,5.0,,,,,,,,,30000024074
2013,1,,19.0,,,,,5.0,,1.0,2.0,,,1.0,,19.0,,,,,,,,,10000014838
2013,3,,2.0,,,,,1.0,,,,,,,,6.0,,,,,,,,,30000058179
2013,7,,3.0,,3.0,,,,,,,,,,,294.0,,,,,,,,,726-2253315
2013,3,,2.0,1.0,,,,,,1.0,,,,,,20.0,,,,,,,,,30000000077
2013,7,,1.0,,3.0,,,,,,,,,,1.0,81.0,,,,,,,,,720-5439763
2013,3,,4.0,1.0,,,,15.0,,5.0,,1.0,49.0,5.0,1.0,55.0,,,,,,,,,30000012383
2013,9,,27.0,2.0,,,,31.0,5.0,91.0,,5.0,177.0,7.0,,213.0,,,,,1.0,,,,90000491224
2013,7,,3.0,,,,,,,,,,,,,,,,,,,,,,73444109999
2013,2,,1.0,,,,,102.0,,9.0,,,21.0,,,48.0,,,,,,,,,20000716833
2013,7,,1.0,,,,,,,,,,,,,52.0,,,,,,,,,766-0476427
2013,3,,1.0,,,,,3.0,,1.0,,3.0,,,,57.0,,,,,,,,,30000015969
2013,3,,1.0,,,,,3.0,,1.0,,8.0,,1.0,,142.0,,,,,,,,,30000021704
2013,7,,1.0,,2.0,,,,,1.0,,,,,,19.0,,,,,,,,,711-2637419
2013,7,,18.0,,49.0,,,,1.0,,,,,2.0,1.0,4126.0,,,,,,,,,762-1532940
2013,3,,1.0,,,,,9.0,,,,,1.0,,1.0,44.0,,,,,,,,,30000034387
2013,5,,3.0,,,,,5.0,,,,,,,,1.0,,,,,,,,,50000064834
2013,3,,3.0,,,,,6.0,,,,,7.0,1.0,1.0,15.0,,,,,,,,,30000090203
2013,1,,1.0,,,,,1.0,3.0,1.0,,3.0,9.0,,,12.0,,,,,,,,,10000005929
2013,2,,3.0,,,,,5.0,1.0,1.0,,,,,1.0,33.0,,,,,,,,,20000697978
2013,5,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,50000011170
2013,2,,1.0,,,,,2.0,,3.0,,,14.0,,,39.0,,,,,,,,,20000622756
2013,3,,2.0,,4.0,,,6.0,,1.0,,,,1.0,,77.0,,,,,1.0,,,,30000034348
2013,2,,60.0,15.0,,,,46.0,,3.0,,,7.0,6.0,,61.0,,,,,,,,,20000871769
2013,3,,1.0,,,,,2.0,,,,,5.0,,,41.0,,,,,,,,,30000028555
2013,3,,1.0,1.0,,,,17.0,,2.0,1.0,1.0,,,5.0,113.0,,,,,14.0,2.0,,,30000010307
2013,7,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,780-0051964
2013,3,,1.0,,,,,2.0,,,,,2.0,,,24.0,,,,,,,,,30000011448
2013,9,,20.0,,,,,15.0,4.0,8.0,2.0,8.0,3.0,,7.0,685.0,,,,,14.0,,,,90000342634
2013,3,,5.0,,,,,2.0,,2.0,,,,1.0,,9.0,,,,,,,,,30000026517
2013,3,,1.0,,,,,7.0,5.0,,,3.0,,,,56.0,,,,1.0,10.0,1.0,,,30000002315
2013,1,,3.0,,,,,16.0,,,,,1.0,,,25.0,,,,,,,,,10000009669
2013,3,,1.0,1.0,,,,1.0,3.0,,,1.0,,1.0,,34.0,,,,,4.0,,,,30000009064
2013,1,,52.0,16.0,,,,11.0,,,,,,3.0,,58.0,,,,,,,,,10000015977
2013,1,,1.0,,,,,36.0,,,,,,,,56.0,,,,,,,,,10000002360
2013,2,,1.0,,,,,3.0,,,,,,,,13.0,,,,,1.0,,,,20000746429
2013,3,,4.0,,,,,9.0,1.0,4.0,,4.0,28.0,1.0,8.0,314.0,,,,,1.0,,,,30000005633
2013,3,,1.0,,,,,3.0,,,,,1.0,,,12.0,,,,,,,,,30000058464
2013,7,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,791-1913382
2013,5,,1.0,,,,,,,,,6.0,,,,,,,,,,,,,50000024327
2013,2,,1.0,,,,,3.0,,,,1.0,1.0,,,8.0,,,,,,,,,20003597592
2013,3,,8.0,,,,,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,30000090290
2013,3,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,30000010730
2013,7,,6.0,1.0,14.0,,,,,,,,,,,86.0,,,,,,,,,737-1572886
2013,3,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,14.0,,,,1.0,1.0,,,,30000017588
2013,3,,1.0,1.0,,,,3.0,2.0,,,,1.0,,,4.0,,,,,10.0,,,,30000011952
2013,3,,3.0,,,,,13.0,,,,1.0,15.0,,,13.0,,,,,,,,,30000028614
2013,2,,1.0,,,,,4.0,,,,,,,,34.0,,,,,,,,,20003395293
2013,3,,2.0,,,,,9.0,,1.0,,3.0,3.0,,,107.0,,,,,,,,,30000017691
2013,7,,12.0,,,,,,,,,1.0,,2.0,,45.0,,,,,,,,,736-4485107
2013,1,,2.0,,,,,10.0,,2.0,,,1.0,,,41.0,,,,,,,,,10000702230
2013,3,,8.0,3.0,,,,4.0,,,,,,,,60.0,,,,,,,,,30000024516
2013,3,,23.0,,,,,25.0,3.0,,,4.0,3.0,,1.0,301.0,,,,,1.0,,,,30000015504
2013,3,,6.0,1.0,,,,3.0,1.0,,,,,,,54.0,,,,,,,,,30000018012
2013,1,,5.0,,,,,,,,,,1.0,,,4.0,,,,,,,,,10000701292
2013,3,,2.0,,,,,10.0,,,,,,,,10.0,,,,,,,,,30000090235
2013,2,,5.0,1.0,,,,7.0,,3.0,4.0,,1.0,1.0,,18.0,,,,,,,,,20000154257
2013,3,,2.0,,,,,8.0,,,,1.0,,,,18.0,,,,,,,,,30000019628
2013,3,,1.0,,,,,1.0,,,,,,,,25.0,,,,,,,,,30000035406
2013,3,,1.0,,,,,,2.0,,,,,,,9.0,,1.0,,,,,,,30000009023
2013,3,,9.0,1.0,,,,6.0,,,,,2.0,,2.0,34.0,,,,,,,,,30000090215
2013,2,,1.0,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,20002836306
2013,5,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,50000005571
2013,9,,220.0,10.0,,,,29.0,,,,,,4.0,,,,,,,,,,,90003688052
2013,7,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,765-1318080
2013,3,,3.0,,,,,20.0,,10.0,,1.0,20.0,,,79.0,,,,,,,,,30000012517
2013,5,,1.0,,,,,,,,,,,,,,,,,,,,,,50000068021
2013,2,,2.0,,,,,10.0,21.0,,,,,,,7.0,,,,,,,,,20000808167
2013,1,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,10000004701
2013,3,,9.0,3.0,,,,69.0,1.0,3.0,1.0,2.0,1.0,1.0,,205.0,,,,,,,,,30000011124
2013,3,,7.0,,,,,,,4.0,,,,,,11.0,,,,,,,,,30000027238
2013,1,,25.0,8.0,,,,,,2.0,,,5.0,,,7.0,,,,,1.0,,,,10000706033
2013,9,,23.0,2.0,,,,5.0,133.0,2.0,10.0,1.0,,1.0,2.0,35.0,,,,,,,,,90000972590
2013,1,,5.0,,,,,,20.0,,,1.0,,,1.0,9.0,,,,,1.0,,,,10000704902
2013,5,,1.0,,,,,,1.0,,,2.0,,,2.0,36.0,,,,,,,,,50000001644
2013,3,,1.0,,,,,2.0,,1.0,,,,1.0,,6.0,,,,,,,,,30000026530
2013,3,,1.0,,,,,,2.0,1.0,,,1.0,,1.0,32.0,,,,,6.0,,,,30000009244
2013,7,,23.0,4.0,2.0,,,1.0,1.0,,,,,,,614.0,,,,,,,,,711-2961751
2013,3,,1.0,,,,,20.0,,,,,,,,5.0,,,,,,,,,30000028068
2013,3,,2.0,,,,,6.0,,,,,,,,17.0,,,,,,,,,30000058165
2013,1,,1.0,1.0,,,,10.0,,,,,8.0,,,4.0,,,,,,,,,10000018283
2013,2,,3.0,1.0,,,,10.0,,,,,1.0,,,24.0,,,,,,,,,20002693264
2013,3,,4.0,,,,,5.0,,1.0,,,,,,29.0,,,,,,,,,30000003256
2013,7,,11.0,,2.0,,,,,,,,,,,7.0,,37.0,,,,,,,733-0397503
2013,1,,4.0,,,,,6.0,,,,,1.0,2.0,,16.0,,,,,,,,,10000024661
2013,1,,3.0,1.0,,,,4.0,,1.0,,1.0,,2.0,,35.0,,,,,,,,,10000024977
2013,7,,1.0,,,,,1.0,,2.0,,66.0,,,,9.0,,,,,,,,,77015500006
2013,3,,1.0,1.0,,,,3.0,,,,,24.0,,,21.0,,,,,,,,,30000030260
2013,7,,12.0,1.0,,,,,,,,,,,1.0,25.0,,,,,,,,,776-0454396
2013,5,,1.0,,,,,,,,,,,,,,,,,,,,,,50000060153
2013,7,,1.0,,,,,,,2.0,,32.0,,,,63.0,,,,,,,,,71519700008
2013,3,,1.0,,,,,1.0,,,,,,,1.0,14.0,,,,,,,,,30000058515
2013,1,,6.0,,,,,12.0,1.0,3.0,1.0,16.0,,,,140.0,,,,,,,,,10000013790
2013,3,,4.0,2.0,,,,1.0,,,,,1.0,,,48.0,,,,,,,,,30000022327
2013,3,,1.0,,,,,12.0,,,,,,1.0,,7.0,,,,,,,,,30000017598
2013,3,,1.0,,,,,,,,,1.0,,,,3.0,,,,,,,,,30000034686
2013,5,,1.0,,,,,,,,,1.0,,,,6.0,,,,,,,,,50000007275
2013,7,,7.0,,,,,,,,,,,,,10.0,,,,,,,,,726-0402100
2013,3,,25.0,3.0,20.0,,,3.0,,,,15.0,,10.0,1.0,2480.0,,,,,1.0,,,,30000013303
2013,5,,1.0,,,,,,,1.0,,1.0,,,2.0,78.0,,,,1.0,5.0,,,,50000066751
2013,3,,1.0,,,,,,,,,,35.0,,5.0,36.0,,,,,,,,,30000011706
